time_ms,sensor_id,echo_us,valid,dist_cm,dist_f_cm,baseline_cm,enter_thr_cm,exit_thr_cm,danger,event
3943578,2,4492,1,332.4,321.1,320.6,260.6,280.6,0.0,0
3943864,3,2116,1,156.6,152.6,156.9,120.0,140.0,0.0,0
3944134,5,1524,1,112.8,112.0,106.0,120.0,140.0,1.0,0
3944417,1,3415,1,252.7,251.7,251.6,191.6,211.6,0.0,0
3944705,2,4325,1,320.1,321.0,320.6,260.6,280.6,0.0,0
3944932,3,2158,1,159.7,153.1,156.9,120.0,140.0,0.0,0
3945208,5,1501,1,111.1,111.9,106.0,120.0,140.0,1.0,0
3945479,1,3482,1,257.6,252.2,251.6,191.6,211.6,0.0,0
3945761,2,4306,1,318.7,320.8,320.6,260.6,280.6,0.0,0
3946007,3,2117,1,156.7,153.4,156.9,120.0,140.0,0.0,0
3946291,5,1502,1,111.1,111.9,106.0,120.0,140.0,1.0,0
3946558,1,3301,1,244.2,251.6,251.6,191.6,211.6,0.0,0
3946867,2,4066,1,300.9,319.2,320.6,260.6,280.6,0.0,0
3947183,3,2089,1,154.6,153.5,156.9,120.0,140.0,0.0,0
3947454,5,1505,1,111.4,111.8,106.0,120.0,140.0,1.0,0
3947715,1,3544,1,262.3,252.4,251.6,191.6,211.6,0.0,0
3948045,2,4370,1,323.4,319.5,320.6,260.6,280.6,0.0,0
3948339,3,2130,1,157.6,153.8,156.9,120.0,140.0,0.0,0
3948605,5,1492,1,110.4,111.7,106.0,120.0,140.0,1.0,0
3948863,1,3426,1,253.5,252.5,251.6,191.6,211.6,0.0,0
3949130,2,4281,1,316.8,319.3,320.6,260.6,280.6,0.0,0
3949428,3,2149,1,159.1,154.3,156.9,120.0,140.0,0.0,0
3949735,5,1543,1,114.2,111.9,106.0,120.0,140.0,1.0,0
3949986,1,3364,1,248.9,252.2,251.6,191.6,211.6,0.0,0
3950260,2,4324,1,320.0,319.4,320.6,260.6,280.6,0.0,0
3950554,3,2135,1,158.0,154.6,156.9,120.0,140.0,0.0,0
3950860,5,1510,1,111.8,111.9,106.0,120.0,140.0,1.0,0
3951148,1,3394,1,251.1,252.1,251.6,191.6,211.6,0.0,0
3951416,2,4189,1,310.0,318.6,320.6,260.6,280.6,0.0,0
3951694,3,2121,1,157.0,154.7,156.9,120.0,140.0,0.0,0
3951978,5,1502,1,111.1,111.8,106.0,120.0,140.0,1.0,0
3952269,1,3283,1,242.9,251.4,251.6,191.6,211.6,0.0,0
3952590,2,4247,1,314.3,318.3,320.6,260.6,280.6,0.0,0
3952862,3,2140,1,158.4,155.0,156.9,120.0,140.0,0.0,0
3953156,5,1477,1,109.3,111.6,106.0,120.0,140.0,1.0,0
3953421,1,3412,1,252.5,251.5,251.6,191.6,211.6,0.0,0
3953728,2,4455,1,329.7,319.2,320.6,260.6,280.6,0.0,0
3954035,3,2140,1,158.4,155.3,156.9,120.0,140.0,0.0,0
3954322,5,1488,1,110.1,111.5,106.0,120.0,140.0,1.0,0
3954615,1,3425,1,253.4,251.6,251.6,191.6,211.6,0.0,0
3954875,2,4483,1,331.7,320.2,320.6,260.6,280.6,0.0,0
3955155,3,2127,1,157.4,155.5,156.9,120.0,140.0,0.0,0
3955443,5,1537,1,113.8,111.7,106.0,120.0,140.0,1.0,0
3955718,1,3300,1,244.2,251.0,251.6,191.6,211.6,0.0,0
3956030,2,4324,1,320.0,320.2,320.6,260.6,280.6,0.0,0
3956322,3,2077,1,153.7,155.3,156.9,120.0,140.0,0.0,0
3956620,5,1499,0,110.9,111.7,106.0,120.0,140.0,1.0,0
3956877,1,3503,1,259.2,251.7,251.6,191.6,211.6,0.0,0
3957168,2,4376,1,323.8,320.5,320.6,260.6,280.6,0.0,0
3957417,3,2098,1,155.2,155.3,156.9,120.0,140.0,0.0,0
3957681,5,1482,1,109.7,111.5,106.0,120.0,140.0,1.0,0
3957959,1,3336,1,246.8,251.3,251.6,191.6,211.6,0.0,0
3958234,2,4398,1,325.5,320.9,320.6,260.6,280.6,0.0,0
3958521,3,2114,1,156.5,155.4,156.9,120.0,140.0,0.0,0
3958809,5,1479,1,109.5,111.4,106.0,120.0,140.0,1.0,0
3959087,1,3514,1,260.1,252.0,251.6,191.6,211.6,0.0,0
3959352,2,2460,1,182.0,309.8,320.6,260.6,280.6,0.0,0
3959617,3,2173,1,160.8,155.8,156.9,120.0,140.0,0.0,0
3959870,5,1517,1,112.2,111.4,106.0,120.0,140.0,1.0,0
3960136,1,3291,1,243.5,251.3,251.6,191.6,211.6,0.0,0
3960389,2,2581,1,191.0,300.3,320.6,260.6,280.6,0.0,0
3960666,3,2170,1,160.5,156.2,156.9,120.0,140.0,0.0,0
3960953,5,1293,1,95.7,110.2,106.0,120.0,140.0,1.0,0
3961236,1,3356,1,248.3,251.1,251.6,191.6,211.6,0.0,0
3961510,2,3702,1,273.9,298.1,320.6,260.6,280.6,0.0,0
3961762,3,2157,1,159.6,156.5,156.9,120.0,140.0,0.0,0
3962081,5,1319,1,97.6,109.2,106.0,120.0,140.0,1.0,0
3962360,1,3491,1,258.3,251.7,251.6,191.6,211.6,0.0,0
3962674,2,4493,1,332.5,300.9,320.6,260.6,280.6,0.0,0
3962900,3,2082,1,154.1,156.3,156.9,120.0,140.0,0.0,0
3963198,5,1562,1,115.6,109.7,106.0,120.0,140.0,1.0,0
3963483,1,3435,1,254.2,251.9,251.6,191.6,211.6,0.0,0
3963754,2,4548,1,336.6,303.7,320.6,260.6,280.6,0.0,0
3964025,3,2134,1,157.9,156.4,156.9,120.0,140.0,0.0,0
3964319,5,1548,1,114.5,110.1,106.0,120.0,140.0,1.0,0
3964595,1,3373,1,249.6,251.7,251.6,191.6,211.6,0.0,0
3964836,2,4381,1,324.2,305.4,320.6,260.6,280.6,0.0,0
3965153,3,2104,1,155.7,156.4,156.9,120.0,140.0,0.0,0
3965438,5,1494,1,110.5,110.1,106.0,120.0,140.0,1.0,0
3965706,1,3339,1,247.1,251.3,251.6,191.6,211.6,0.0,0
3966000,2,4392,1,325.0,307.0,320.6,260.6,280.6,0.0,0
3966288,3,2069,1,153.1,156.1,156.9,120.0,140.0,0.0,0
3966532,5,1572,1,116.3,110.6,106.0,120.0,140.0,1.0,0
3966818,1,3320,1,245.7,250.9,251.6,191.6,211.6,0.0,0
3967093,2,4173,1,308.8,307.1,320.6,260.6,280.6,0.0,0
3967365,3,2140,1,158.3,156.3,156.9,120.0,140.0,0.0,0
3967608,5,1513,1,111.9,110.7,106.0,120.0,140.0,1.0,0
3967905,1,3283,1,242.9,250.2,251.6,191.6,211.6,0.0,0
3968165,2,4456,1,329.7,308.9,320.6,260.6,280.6,0.0,0
3968430,3,2125,1,157.3,156.4,156.9,120.0,140.0,0.0,0
3968691,5,1513,1,111.9,110.8,106.0,120.0,140.0,1.0,0
3968960,1,3429,1,253.8,250.5,251.6,191.6,211.6,0.0,0
3969257,2,4391,1,325.0,310.2,320.6,260.6,280.6,0.0,0
3969504,3,2133,1,157.9,156.5,156.9,120.0,140.0,0.0,0
3969853,5,1478,1,109.3,110.7,106.0,120.0,140.0,1.0,0
3970131,1,3311,1,245.0,250.1,251.6,191.6,211.6,0.0,0
3970416,2,4348,1,321.8,311.1,320.6,260.6,280.6,0.0,0
3970727,3,2137,1,158.2,156.6,156.9,120.0,140.0,0.0,0
3971007,5,1527,1,113.0,110.9,106.0,120.0,140.0,1.0,0
3971290,1,3648,1,270.0,251.7,251.6,191.6,211.6,0.0,0
3971574,2,4369,1,323.3,312.1,320.6,260.6,280.6,0.0,0
3971878,3,2068,1,153.0,156.3,156.9,120.0,140.0,0.0,0
3972144,5,1471,1,108.9,110.7,106.0,120.0,140.0,1.0,0
3972410,1,3466,1,256.5,252.1,251.6,191.6,211.6,0.0,0
3972669,2,4250,1,314.5,312.3,320.6,260.6,280.6,0.0,0
3972955,3,2128,1,157.4,156.4,156.9,120.0,140.0,0.0,0
3973250,5,1518,1,112.3,110.8,106.0,120.0,140.0,1.0,0
3973553,1,3281,1,242.8,251.3,251.6,191.6,211.6,0.0,0
3973855,2,4439,1,328.5,313.6,320.6,260.6,280.6,0.0,0
3974181,3,2153,1,159.3,156.6,156.9,120.0,140.0,0.0,0
3974476,5,1502,1,111.2,110.9,106.0,120.0,140.0,1.0,0
3974710,1,3431,1,253.9,251.5,251.6,191.6,211.6,0.0,0
3975012,2,4419,1,327.0,314.7,320.6,260.6,280.6,0.0,0
3975281,3,2111,1,156.2,156.6,156.9,120.0,140.0,0.0,0
3975546,5,1519,1,112.4,111.0,106.0,120.0,140.0,1.0,0
3975856,1,3624,1,268.2,252.9,251.6,191.6,211.6,0.0,0
3976139,2,4436,1,328.2,315.7,320.6,260.6,280.6,0.0,0
3976455,3,2085,1,154.3,156.4,156.9,120.0,140.0,0.0,0
3976772,5,1534,1,113.6,111.2,106.0,120.0,140.0,1.0,0
3977044,1,3314,1,245.2,252.2,251.6,191.6,211.6,0.0,0
3977290,2,4478,1,331.4,317.0,320.6,260.6,280.6,0.0,0
3977563,3,2125,1,157.3,156.5,156.9,120.0,140.0,0.0,0
3977846,5,1513,1,112.0,111.3,106.0,120.0,140.0,1.0,0
3978153,1,3637,1,269.1,253.6,251.6,191.6,211.6,0.0,0
3978394,2,4401,1,325.7,317.7,320.6,260.6,280.6,0.0,0
3978698,3,2108,1,156.0,156.5,156.9,120.0,140.0,0.0,0
3978992,5,1486,1,110.0,111.2,106.0,120.0,140.0,1.0,0
3979293,1,3411,1,252.4,253.5,251.6,191.6,211.6,0.0,0
3979577,2,4331,1,320.5,317.9,320.6,260.6,280.6,0.0,0
3979811,3,1092,1,80.8,150.4,156.9,120.0,140.0,0.0,0
3980067,5,1468,1,108.7,111.0,106.0,120.0,140.0,1.0,0
3980319,1,3622,1,268.0,254.7,251.6,191.6,211.6,0.0,0
3980599,2,4204,1,311.1,317.4,320.6,260.6,280.6,0.0,0
3980866,3,2159,1,159.8,151.2,156.9,120.0,140.0,0.0,0
3981141,5,1522,1,112.6,111.1,106.0,120.0,140.0,1.0,0
3981401,1,3191,1,236.2,253.2,251.6,191.6,211.6,0.0,0
3981692,2,4263,1,315.5,317.2,320.6,260.6,280.6,0.0,0
3981949,3,2165,1,160.2,151.9,156.9,120.0,140.0,0.0,0
3982246,5,1497,1,110.8,111.1,106.0,120.0,140.0,1.0,0
3982530,1,3457,1,255.8,253.4,251.6,191.6,211.6,0.0,0
3982824,2,4469,1,330.7,318.3,320.6,260.6,280.6,0.0,0
3983103,3,2070,1,153.2,152.0,156.9,120.0,140.0,0.0,0
3983381,5,1529,1,113.2,111.2,106.0,120.0,140.0,1.0,0
3983642,1,3533,1,261.4,254.0,251.6,191.6,211.6,0.0,0
3983931,2,4289,1,317.4,318.2,320.6,260.6,280.6,0.0,0
3984207,3,2100,1,155.4,152.3,156.9,120.0,140.0,0.0,0
3984474,5,1504,1,111.3,111.2,106.0,120.0,140.0,1.0,0
3984765,1,3322,1,245.9,253.4,251.6,191.6,211.6,0.0,0
3985022,2,4468,1,330.6,319.2,320.6,260.6,280.6,0.0,0
3985311,3,2083,1,154.1,152.4,156.9,120.0,140.0,0.0,0
3985606,5,1558,1,115.3,111.6,106.0,120.0,140.0,1.0,0
3985861,1,3323,1,245.9,252.8,251.6,191.6,211.6,0.0,0
3986156,2,4414,1,326.6,319.8,320.6,260.6,280.6,0.0,0
3986421,3,2072,1,153.4,152.5,156.9,120.0,140.0,0.0,0
3986675,5,1535,1,113.6,111.7,106.0,120.0,140.0,1.0,0
3986946,1,3541,1,262.0,253.5,251.6,191.6,211.6,0.0,0
3987204,2,4161,1,307.9,318.9,320.6,260.6,280.6,0.0,0
3987485,3,2154,1,159.4,153.0,156.9,120.0,140.0,0.0,0
3987774,5,1518,1,112.3,111.8,106.0,120.0,140.0,1.0,0
3988040,1,3435,1,254.2,253.6,251.6,191.6,211.6,0.0,0
3988331,2,4336,1,320.9,319.0,320.6,260.6,280.6,0.0,0
3988613,3,2107,1,155.9,153.3,156.9,120.0,140.0,0.0,0
3988879,5,1508,1,111.6,111.8,106.0,120.0,140.0,1.0,0
3989139,1,3363,1,248.9,253.2,251.6,191.6,211.6,0.0,0
3989407,2,4424,1,327.4,319.7,320.6,260.6,280.6,0.0,0
3989672,3,2118,1,156.7,153.5,156.9,120.0,140.0,0.0,0
3989944,5,1500,1,111.0,111.7,106.0,120.0,140.0,1.0,0
3990242,1,3531,1,261.3,253.8,251.6,191.6,211.6,0.0,0
3990488,2,4335,1,320.8,319.8,320.6,260.6,280.6,0.0,0
3990768,3,2172,1,160.7,154.1,156.9,120.0,140.0,0.0,0
3991031,5,1454,1,107.6,111.4,106.0,120.0,140.0,1.0,0
3991326,1,3411,1,252.4,253.7,251.6,191.6,211.6,0.0,0
3991583,2,4145,1,306.8,318.7,320.6,260.6,280.6,0.0,0
3991862,3,2072,1,153.3,154.1,156.9,120.0,140.0,0.0,0
3992140,5,1515,1,112.1,111.4,106.0,120.0,140.0,1.0,0
3992409,1,3385,1,250.5,253.5,251.6,191.6,211.6,0.0,0
3992712,2,4243,1,314.0,318.4,320.6,260.6,280.6,0.0,0
3992964,3,2178,1,161.2,154.6,156.9,120.0,140.0,0.0,0
3993215,5,1510,1,111.8,111.5,106.0,120.0,140.0,1.0,0
3993454,1,3496,1,258.7,253.9,251.6,191.6,211.6,0.0,0
3993742,2,4204,1,311.1,317.8,320.6,260.6,280.6,0.0,0
3994035,3,2152,1,159.3,155.0,156.9,120.0,140.0,0.0,0
3994303,5,1521,1,112.5,111.5,106.0,120.0,140.0,1.0,0
3994575,1,3469,1,256.7,254.1,251.6,191.6,211.6,0.0,0
3994856,2,4256,1,315.0,317.6,320.6,260.6,280.6,0.0,0
3995164,3,2147,1,158.8,155.3,156.9,120.0,140.0,0.0,0
3995485,5,1519,1,112.4,111.6,106.0,120.0,140.0,1.0,0
3995744,1,3403,1,251.8,253.9,251.6,191.6,211.6,0.0,0
3996015,2,4278,1,316.6,317.5,320.6,260.6,280.6,0.0,0
3996296,3,2159,1,159.7,155.7,156.9,120.0,140.0,0.0,0
3996566,5,1509,1,111.7,111.6,106.0,120.0,140.0,1.0,0
3996838,1,3380,1,250.1,253.6,251.6,191.6,211.6,0.0,0
3997146,2,4272,1,316.2,317.4,320.6,260.6,280.6,0.0,0
3997427,3,2170,1,160.6,156.1,156.9,120.0,140.0,0.0,0
3997713,5,1484,1,109.8,111.5,106.0,120.0,140.0,1.0,0
3998001,1,3539,1,261.9,254.3,251.6,191.6,211.6,0.0,0
3998282,2,4231,1,313.1,317.0,320.6,260.6,280.6,0.0,0
3998563,3,2161,1,159.9,156.4,156.9,120.0,140.0,0.0,0
3998842,5,1548,1,114.5,111.7,106.0,120.0,140.0,1.0,0
3999095,1,3615,1,267.5,255.3,251.6,191.6,211.6,0.0,0
3999374,2,4249,1,314.4,316.8,320.6,260.6,280.6,0.0,0
3999660,3,2118,1,156.7,156.4,156.9,120.0,140.0,0.0,0
3999907,5,1552,1,114.8,112.0,106.0,120.0,140.0,1.0,0
4000177,1,3518,1,260.3,255.7,251.6,191.6,211.6,0.0,0
4000468,2,4329,1,320.3,317.1,320.6,260.6,280.6,0.0,0
4000760,3,2114,1,156.4,156.4,156.9,120.0,140.0,0.0,0
4001014,5,1524,1,112.7,112.0,106.0,120.0,140.0,1.0,0
4001288,1,3484,1,257.8,255.9,251.6,191.6,211.6,0.0,0
4001550,2,4392,1,325.0,317.7,320.6,260.6,280.6,0.0,0
4001840,3,2110,1,156.1,156.4,156.9,120.0,140.0,0.0,0
4002099,5,1489,1,110.2,111.9,106.0,120.0,140.0,1.0,0
4002404,1,3244,1,240.1,254.6,251.6,191.6,211.6,0.0,0
4002682,2,4347,1,321.7,318.1,320.6,260.6,280.6,0.0,0
4002953,3,2095,1,155.1,156.3,156.9,120.0,140.0,0.0,0
4003215,5,1533,1,113.5,112.0,106.0,120.0,140.0,1.0,0
4003496,1,3484,1,257.8,254.9,251.6,191.6,211.6,0.0,0
4003766,2,4170,1,308.6,317.3,320.6,260.6,280.6,0.0,0
4004071,3,2119,1,156.8,156.3,156.9,120.0,140.0,0.0,0
4004346,5,1522,1,112.7,112.1,106.0,120.0,140.0,1.0,0
4004621,1,3448,1,255.2,254.9,251.6,191.6,211.6,0.0,0
4004899,2,4315,1,319.3,317.5,320.6,260.6,280.6,0.0,0
4005194,3,2145,1,158.8,156.5,156.9,120.0,140.0,0.0,0
4005493,5,1559,1,115.3,112.3,106.0,120.0,140.0,1.0,0
4005755,1,3399,1,251.5,254.6,251.6,191.6,211.6,0.0,0
4006060,2,4422,1,327.2,318.2,320.6,260.6,280.6,0.0,0
4006339,3,2107,1,155.9,156.5,156.9,120.0,140.0,0.0,0
4006642,5,1499,1,110.9,112.2,106.0,120.0,140.0,1.0,0
4006908,1,3278,1,242.6,253.7,251.6,191.6,211.6,0.0,0
4007177,2,4267,1,315.7,318.0,320.6,260.6,280.6,0.0,0
4007430,3,2112,1,156.3,156.5,156.9,120.0,140.0,0.0,0
4007715,5,1523,1,112.7,112.2,106.0,120.0,140.0,1.0,0
4007986,1,3430,1,253.8,253.7,251.6,191.6,211.6,0.0,0
4008251,2,4341,1,321.2,318.3,320.6,260.6,280.6,0.0,0
4008537,3,2121,1,156.9,156.5,156.9,120.0,140.0,0.0,0
4008813,5,1476,1,109.3,112.0,106.0,120.0,140.0,1.0,0
4009083,1,3330,1,246.4,253.1,251.6,191.6,211.6,0.0,0
4009376,2,4253,1,314.7,318.0,320.6,260.6,280.6,0.0,0
4009660,3,1509,1,111.7,152.9,156.9,120.0,140.0,0.0,0
4009974,5,1517,1,112.3,112.0,106.0,120.0,140.0,1.0,0
4010253,1,3474,1,257.1,253.4,251.6,191.6,211.6,0.0,0
4010529,2,4283,1,317.0,317.9,320.6,260.6,280.6,0.0,0
4010813,3,2145,1,158.7,153.4,156.9,120.0,140.0,0.0,0
4011088,5,1512,1,111.9,112.0,106.0,120.0,140.0,1.0,0
4011388,1,3408,1,252.2,253.3,251.6,191.6,211.6,0.0,0
4011702,2,4494,1,332.6,319.1,320.6,260.6,280.6,0.0,0
4011995,3,2143,1,158.6,153.8,156.9,120.0,140.0,0.0,0
4012335,5,1504,1,111.3,112.0,106.0,120.0,140.0,1.0,0
4012612,1,3319,1,245.6,252.7,251.6,191.6,211.6,0.0,0
4012901,2,4519,1,334.4,320.3,320.6,260.6,280.6,0.0,0
4013180,3,2091,1,154.8,153.9,156.9,120.0,140.0,0.0,0
4013431,5,1540,1,114.0,112.1,106.0,120.0,140.0,1.0,0
4013718,1,3418,1,253.0,252.7,251.6,191.6,211.6,0.0,0
4013983,2,4083,1,302.2,318.9,320.6,260.6,280.6,0.0,0
4014239,3,2120,1,156.9,154.1,156.9,120.0,140.0,0.0,0
4014531,5,1534,1,113.5,112.2,106.0,120.0,140.0,1.0,0
4014789,1,3377,1,249.9,252.5,251.6,191.6,211.6,0.0,0
4015073,2,4299,1,318.1,318.8,320.6,260.6,280.6,0.0,0
4015365,3,1323,1,97.9,149.6,156.9,120.0,140.0,0.0,0
4015644,5,1523,1,112.7,112.3,106.0,120.0,140.0,1.0,0
4015957,1,3473,1,257.0,252.9,251.6,191.6,211.6,0.0,0
4016217,2,4503,1,333.2,320.0,320.6,260.6,280.6,0.0,0
4016450,3,2152,1,159.2,150.4,156.9,120.0,140.0,0.0,0
4016751,5,1460,1,108.0,111.9,106.0,120.0,140.0,1.0,0
4017028,1,3332,1,246.6,252.4,251.6,191.6,211.6,0.0,0
4017291,2,4208,1,311.4,319.3,320.6,260.6,280.6,0.0,0
4017533,3,1888,1,139.7,149.5,156.9,120.0,140.0,0.0,0
4017809,5,1561,1,115.5,112.2,106.0,120.0,140.0,1.0,0
4018078,1,3399,1,251.5,252.3,251.6,191.6,211.6,0.0,0
4018391,2,4289,1,317.4,319.1,320.6,260.6,280.6,0.0,0
4018690,3,1497,1,110.8,146.4,156.9,120.0,140.0,0.0,0
4019013,5,1536,1,113.7,112.3,106.0,120.0,140.0,1.0,0
4019296,1,3338,1,247.0,251.9,251.6,191.6,211.6,0.0,0
4019565,2,4279,1,316.7,318.9,320.6,260.6,280.6,0.0,0
4019830,3,1606,0,118.8,146.4,156.9,120.0,140.0,0.0,0
4020109,5,1492,1,110.4,112.2,106.0,120.0,140.0,1.0,0
4020413,1,3245,1,240.1,250.9,251.6,191.6,211.6,0.0,0
4020677,2,4261,1,315.3,318.6,320.6,260.6,280.6,0.0,0
4020940,3,2032,1,150.3,146.7,156.9,120.0,140.0,0.0,0
4021193,5,1535,1,113.6,112.3,106.0,120.0,140.0,1.0,0
4021487,1,3332,1,246.6,250.6,251.6,191.6,211.6,0.0,0
4021788,2,4434,1,328.1,319.4,320.6,260.6,280.6,0.0,0
4022052,3,2126,1,157.3,147.6,156.9,120.0,140.0,0.0,0
4022314,5,1568,1,116.0,112.6,106.0,120.0,140.0,1.0,0
4022584,1,3337,1,246.9,250.3,251.6,191.6,211.6,0.0,0
4022864,2,4289,1,317.4,319.2,320.6,260.6,280.6,0.0,0
4023143,3,2173,1,160.8,148.6,156.9,120.0,140.0,0.0,0
4023399,5,1505,1,111.4,112.5,106.0,120.0,140.0,1.0,0
4023656,1,3432,1,253.9,250.6,251.6,191.6,211.6,0.0,0
4023911,2,4471,1,330.9,320.2,320.6,260.6,280.6,0.0,0
4024211,3,2160,1,159.8,149.5,156.9,120.0,140.0,0.0,0
4024499,5,1481,1,109.6,112.3,106.0,120.0,140.0,1.0,0
4024786,1,3386,1,250.6,250.6,251.6,191.6,211.6,0.0,0
4025088,2,4370,1,323.4,320.4,320.6,260.6,280.6,0.0,0
4025351,3,2146,1,158.8,150.3,156.9,120.0,140.0,0.0,0
4025636,5,1529,1,113.1,112.3,106.0,120.0,140.0,1.0,0
4025937,1,3420,1,253.1,250.8,251.6,191.6,211.6,0.0,0
4026205,2,4279,1,316.7,320.1,320.6,260.6,280.6,0.0,0
4026448,3,2144,1,158.7,151.0,156.9,120.0,140.0,0.0,0
4026709,5,1502,0,111.1,112.3,106.0,120.0,140.0,1.0,0
4026975,1,3514,1,260.0,251.5,251.6,191.6,211.6,0.0,0
4027256,2,4346,1,321.6,320.2,320.6,260.6,280.6,0.0,0
4027524,3,2151,1,159.2,151.6,156.9,120.0,140.0,0.0,0
4027791,5,1538,1,113.8,112.5,106.0,120.0,140.0,1.0,0
4028072,1,3417,1,252.9,251.6,251.6,191.6,211.6,0.0,0
4028352,2,4367,1,323.2,320.5,320.6,260.6,280.6,0.0,0
4028612,3,2179,1,161.2,152.4,156.9,120.0,140.0,0.0,0
4028888,5,1532,1,113.3,112.5,106.0,120.0,140.0,1.0,0
4029185,1,3384,1,250.4,251.5,251.6,191.6,211.6,0.0,0
4029444,2,4351,1,321.9,320.6,320.6,260.6,280.6,0.0,0
4029719,3,2147,1,158.9,152.9,156.9,120.0,140.0,0.0,0
4029985,5,1523,1,112.7,112.5,106.0,120.0,140.0,1.0,0
4030242,1,3425,1,253.5,251.7,251.6,191.6,211.6,0.0,0
4030502,2,4428,1,327.7,321.2,320.6,260.6,280.6,0.0,0
4030762,3,2072,1,153.4,152.9,156.9,120.0,140.0,0.0,0
4031022,5,1521,1,112.6,112.5,106.0,120.0,140.0,1.0,0
4031329,1,3307,1,244.7,251.1,251.6,191.6,211.6,0.0,0
4031584,2,4240,1,313.8,320.6,320.6,260.6,280.6,0.0,0
4031846,3,2112,1,156.3,153.2,156.9,120.0,140.0,0.0,0
4032141,5,1472,1,109.0,112.3,106.0,120.0,140.0,1.0,0
4032449,1,3522,1,260.7,251.9,251.6,191.6,211.6,0.0,0
4032703,2,4262,1,315.4,320.2,320.6,260.6,280.6,0.0,0
4032990,3,2123,1,157.1,153.5,156.9,120.0,140.0,0.0,0
4033292,5,1532,1,113.4,112.3,106.0,120.0,140.0,1.0,0
4033591,1,3442,1,254.7,252.1,251.6,191.6,211.6,0.0,0
4033896,2,4322,1,319.9,320.1,320.6,260.6,280.6,0.0,0
4034148,3,2115,1,156.5,153.8,156.9,120.0,140.0,0.0,0
4034411,5,1522,1,112.6,112.4,106.0,120.0,140.0,1.0,0
4034660,1,3311,1,245.0,251.6,251.6,191.6,211.6,0.0,0
4034945,2,4379,1,324.1,320.4,320.6,260.6,280.6,0.0,0
4035216,3,2102,1,155.5,153.9,156.9,120.0,140.0,0.0,0
4035482,5,1526,1,112.9,112.4,106.0,120.0,140.0,1.0,0
4035754,1,3448,1,255.1,251.8,251.6,191.6,211.6,0.0,0
4036054,2,4307,1,318.8,320.3,320.6,260.6,280.6,0.0,0
4036331,3,2064,1,152.7,153.8,156.9,120.0,140.0,0.0,0
4036604,5,1545,1,114.3,112.6,106.0,120.0,140.0,1.0,0
4036879,1,3384,1,250.4,251.7,251.6,191.6,211.6,0.0,0
4037180,2,4279,1,316.6,320.0,320.6,260.6,280.6,0.0,0
4037487,3,2148,1,159.0,154.2,156.9,120.0,140.0,0.0,0
4037797,5,1489,1,110.2,112.4,106.0,120.0,140.0,1.0,0
4038051,1,3264,1,241.5,250.9,251.6,191.6,211.6,0.0,0
4038290,2,4292,1,317.6,319.8,320.6,260.6,280.6,0.0,0
4038580,3,2114,1,156.4,154.4,156.9,120.0,140.0,0.0,0
4038844,5,1492,1,110.4,112.2,106.0,120.0,140.0,1.0,0
4039118,1,3245,1,240.2,250.0,251.6,191.6,211.6,0.0,0
4039396,2,4045,1,299.3,318.2,320.6,260.6,280.6,0.0,0
4039665,3,1385,1,102.5,150.2,156.9,120.0,140.0,0.0,0
4039956,5,1485,1,109.9,112.0,106.0,120.0,140.0,1.0,0
4040227,1,3551,1,262.8,251.1,251.6,191.6,211.6,0.0,0
4040475,2,4412,1,326.5,318.8,320.6,260.6,280.6,0.0,0
4040744,3,2127,1,157.4,150.8,156.9,120.0,140.0,0.0,0
4041038,5,1514,1,112.0,112.0,106.0,120.0,140.0,1.0,0
4041299,1,3437,1,254.3,251.3,251.6,191.6,211.6,0.0,0
4041531,2,4163,1,308.1,318.0,320.6,260.6,280.6,0.0,0
4041819,3,2120,1,156.9,151.3,156.9,120.0,140.0,0.0,0
4042056,5,1517,1,112.2,112.0,106.0,120.0,140.0,1.0,0
4042320,1,3458,1,255.9,251.7,251.6,191.6,211.6,0.0,0
4042597,2,4315,1,319.3,318.1,320.6,260.6,280.6,0.0,0
4042913,3,2096,1,155.1,151.6,156.9,120.0,140.0,0.0,0
4043216,5,1495,1,110.6,111.9,106.0,120.0,140.0,1.0,0
4043488,1,3450,1,255.3,252.0,251.6,191.6,211.6,0.0,0
4043801,2,4248,1,314.4,317.8,320.6,260.6,280.6,0.0,0
4044025,3,2142,1,158.5,152.2,156.9,120.0,140.0,0.0,0
4044284,5,1496,1,110.7,111.8,106.0,120.0,140.0,1.0,0
4044596,1,3538,1,261.8,252.8,251.6,191.6,211.6,0.0,0
4044860,2,4398,1,325.4,318.4,320.6,260.6,280.6,0.0,0
4045139,3,2183,1,161.5,152.9,156.9,120.0,140.0,0.0,0
4045418,5,1518,1,112.4,111.9,106.0,120.0,140.0,1.0,0
4045691,1,3314,1,245.2,252.2,251.6,191.6,211.6,0.0,0
4045943,2,4282,1,316.9,318.3,320.6,260.6,280.6,0.0,0
4046202,3,2070,1,153.2,152.9,156.9,120.0,140.0,0.0,0
4046477,5,1491,1,110.3,111.8,106.0,120.0,140.0,1.0,0
4046763,1,3587,1,265.5,253.2,251.6,191.6,211.6,0.0,0
4047046,2,4280,1,316.7,318.2,320.6,260.6,280.6,0.0,0
4047318,3,2146,1,158.8,153.4,156.9,120.0,140.0,0.0,0
4047600,5,1525,1,112.9,111.8,106.0,120.0,140.0,1.0,0
4047860,1,3422,1,253.2,253.2,251.6,191.6,211.6,0.0,0
